227,4/4/2011 16:58:46,John Vidal,1/4/2011,"Guardian newspaper, UK","Assertion that Fukushima may be worse than Chernobyl; quotes no evidence in support, other than media claim by single Russian scientist who claims death toll of 1 million from Chernobyl; asserts that officials are almost certainly covering up a disaster.",9,http://www.guardian.co.uk/commentisfree/2011/apr/01/fukushima-chernobyl-risks-radiation
228,4/5/2011 9:12:56,Tyler Durden,4/2/2011,zerohedge.com,"Fear mongering by gross and deliberate distortion of accurate Reuters reports of TEPCO statements on efforts to contain highly contaminated water leaking from Reactor no.2:""Since at this point nobody believes anything coming out of Japan and TEPCO, most are just expecting for the concrete to come: ""TEPCO has begun pouring concrete into the pit to stop the leak, he said."" Alas, as always happens when horrible plans go awry, this latest attempt to fix the problem with the nuclear (pardon the pan) ""solution"" is failing. ""Public broadcaster NHK said late on Saturday that water was preventing the concrete from hardening and the pit was still leaking.""  In other words, recent horrendously planned attempts to cool the reactor by pumping water on it may well scuttle the Plan Z option of entombing the reactor. And if that doesn't work, then Japan is straight out of plans.""The pseudonymous 'Tyler Durden' omitted the contingency plan being developed in light of the concrete failing to plug a leak in the trench coming from Reactor no.2 (not apply concrete to the reactor itself), quoting either side a key paragraph in the original Reuters piece:  ""Leakage did not stop even after concrete was poured into the pit, and Tokyo Electric is now planning to use water-absorbent polymer to prevent contaminated water from leaking out into the sea.""",10,http://www.zerohedge.com/article/attempt-pour-concrete-fukushima-pit-crack-generating-1-sieverthour-fails-new-unmanned-drone-
229,4/5/2011 16:29:57,Kyung Lah,2/4/2011,CNN,I am not sure what Kyung Lah wanted from the TEPCO dorm resident. And the threats to TEPCO she quotes are all from Channel 2 sites which is so biased.,6,http://www.japanprobe.com/2011/04/03/cnn-reports-about-anti-tepco-2channel-threads/
230,4/5/2011 20:22:45,Dr. Tom Burnett,29-03-2011,Common Dreams.org,"-Origally contributed to Hawaii News Daily-Nature of Offence: Lack of fact, misinformation, science illiterate and fearmongeringHe writes:""The Japanese government has had a level 7 nuclear disaster going for almost a week but won’t admit it.""""I suspect three nuclear piles are in meltdown and we will probably get some of it."" In Hawaii, presumably...""Chernobyl was different – a critical reactor exploded and stopped the reaction. At Fukushima, the reactor cores are still melting down."" ""A nuclear reactor means bring fissile material to a point at which it is hot enough to boil water (in a light-water reactor) and not enough to melt and go supercritical (China syndrome or a Chernobyl incident). You simply cannot let it get away from you because if it does, you can’t stop it.""",8,http://www.commondreams.org/view/2011/03/29-6
231,4/5/2011 20:35:23,News reader,05.04.2011,Bayern Radio Die Frühaufdreher,"On 05.04.2011 in the news between 6:30 and 7:00, the news reader mentioned ""still now Tsunami refugees are starving for drinking water and food"" ... sorry, but this situation was more than two weeks ago. From this week the new school year began in Japan and all evacuated school-kids are going to the temporary school every day so that they should not delay in the class lectures, that proves the life of refugees has been in many aspects improved and normalized. If they are still starving they would not go to the school primarily.",8,""
232,4/5/2011 20:37:11,"""Staff reporter""",1/4/2011,"The Sun (Newspaper, UK)","Starting with a sensationalistic title ""Fukushima 50 'deaths imminent'"" (misquoting the ""mother of one of the ""Fukushima 50"") the story reaches new lows when it reports possible ""animal cannibalisation"" in the disaster hit areas. OK, it's the Sun, alma mater of the page three school of journalism so the story is up to everyone's expecations but still it'd be nice to think that maybe some of these families might catch a glimpse of this.",8,http://www.thesun.co.uk/sol/homepage/news/3504160/Fukushima-50-deaths-imminent.html
233,4/6/2011 6:12:04,Anderson Cooper,16-03-2011,CNN,"""Anybody"" that AC had spoken to, does not believe what Japanese officials are saying. Did he speak to local Japanese residents or is that another overstatement by non-Japanese expats who only focused on foreign language media?AC and co. know ""from TEPCO's track record they have the history of misleading the public"" implying without verification of actual incident, drawing comparison to BP oil spill. ",7,http://edition.cnn.com/video/#/video/bestoftv/2011/03/16/exp.arena.nuclear.japan.cnn?iref=allsearch
234,4/6/2011 8:23:36,Jacques Attali,21-04-2011,Slate.fr,"Outrageous exaggeration and utter contempt for the facts. Starts of with ""a scenario menacing the medium-term future of humanity cannot be excluded at this point. If the reactors or spent fuel pools...give way due to heat, explosion or an aftershock huge quantities of radioactive materials in liquid or gaseous form will be released in the ocean, air or ground"". Utterly unscientific, but oh so comprehensive.     The Japanese government in its ""pride and love of secrecy"" ""has refused international aid for too long"" despite knowing from the start that the nuclear incident merited ""a world-wide mobilisation.""  The government HAS in fact accepted the ""cooperation of foreign specialists"" (many French, as the Japanese are good clients for French nuclear companies like Areva). ""It is shocking that the 'international community' which is now so prompt to react with indignation at the least violation of human rights, has remained so impassive in this case... our Japanese friends must accept the help of the best specialists from around the world... This would be the only way to really know what is happening inside the power plant...  This is not a time to wonder about our right or duty to interfere, but a time to act."" Send in the troops! Save Japan from itself! ",8,http://www.slate.fr/story/36383/sauver-fukushima-japon-humanite
235,4/6/2011 8:50:04,John Upton,4/2/2011,The Bay Citizen,Miss representing lab results for political hay making and fear mongering  feeding conspiracy fantasy.,9,http://www.baycitizen.org/japan-disaster/story/government-under-fire-radiation-milk/1/
236,4/6/2011 14:14:17,Tokyo American Club,25-03-2011,Tokyo American Club,"The prestigious member-only institution in the heart of Tokyo posted the notice on top page few weeks ago, as if they already had vegetables in their kitchen that are unsafe.Made a big deal out of installing water cooler even though Tokyo announced no health risk.-------------------------Contamination PrecautionsFollowing cautionary reports of radioactive materials on some foodstuffs from Fukushima and Ibaraki prefectures, as well as in tap water in the Kanto region, a number of precautionary measures have been introduced in the preparation of food and drinks at the Club:• The Club has removed potentially affected items from all menus and inventories and continues to work closely with its vendors to ensure that all produce it uses is safe.• The Club has installed water coolers in Traders' Bar, Rainbow Café, Café Med, the Squash Courts and outside the Gymnasium and The Spa.• The Club continues to monitor and follow Japanese government safety recommendations.Thank you for your understanding.",8,http://www.tokyoamericanclub.org/
237,4/6/2011 17:07:57,not signed,5/4/2011,Corriere Online,"The title of the article, on this national Italian tabloid claims that radioactivity in the sea near fukushima is 7.5 milion times the normal values.The average background radiation is about 2.4 mSv / year. A radioactivity 7.5 milion times higher would give us 18,000 sV / year or 49 Sv / day. This means 1 Sv in 30 mins.Now if we consider that it is normally accepted that a dose of 1Sv is the threshold after which we start having medical problems in a human (reduction of red cells) and 6 Sv is the 100% death threshold, such a level of radioactivity would have meant TOTAL loss of any life in the sea since a few weeks back the line.Obviously this never happened, so the title of this article is plain BULLSHIT.This is a national newspaper in a G7 country...",9,http://www.corriere.it/esteri/11_aprile_05/radioattivita-mare-giappone_756624ba-5f54-11e0-a9b0-e35a83b9ad3b.shtml
238,4/6/2011 19:07:16,Marco Maroni,26-03-2011,Il Fatto Quotidiano (Newspaper),"""Fukushima come Chernobyl""(""Fukushima like Chernobyl"")""Gli esperti: radiazioni giapponesi quasi ai livelli del 1986""(""The experts: japanese radiations almost at the levels in 1986"")",9,http://enea.telpress.it/tweb/
239,4/6/2011 20:21:35,"Patrick Illinger, Jeanne Rubner","Tuesday, March 29.",Sueddeutsche Zeitung,Titel: Jetzt auch Plutonium - Neue Schreckensmeldung aus Fukushima(Now plutonium too - New horror news from Fukushima) Illinger and Rubner acknowledge that they have no information regarding the amount and source of the contamination but nevertheless they speculate that the plutonium could have evaded from reactor 3 which holds socalled MOX fuel rods. They d#ont mention the most probable explanation: fall out from Nagasaki and nuclear weapon tests. ,8,www.sueddeutsche.de
240,4/6/2011 20:34:25,PIETRO DEL RE,5/4/2011,Repubblica.it,"Link Titles ""AUDIO: Allarme mutazioni genetiche"" (genetic mutation alert) but in the report speaks about ""possible genetic mutation that could happen""in the audio report, Del Re reports unnamed rumors of possible fish and seaweed genetic mutation possibility to be near he also reports that tepco assured that this release of water would not damage environmentat beginning says ""water is sea water which has been used to cold down reactors 1 and 2"" but later says ""water released to the sea is underground water from reactor 5 and 6"" he also states ""the option to use a mega-float is abandoned, as it takes too much time ti bring it there"" ",9,http://www.repubblica.it/esteri/2011/04/05/news/iodio_radiattivo_7_5_milioni_oltre_la_norma-14508847/
241,4/6/2011 20:44:22,Jeanne Rubner,"Tuesday, March 29",Sueddeutsche Zeitung,"Under the heading ""Ausser Kontrolle"" (Out of control) Rubner delivers an absolute fear mongering commentary:Die Welt schaut auf Fukushima wie auf einen Horrorfilm, bei dem immer neue Bluttaten den Adrenalinspiegel hochjagen. Wollen die Schreckensmeldungen denn gar kein Ende nehmen.... letztlich kann derzeit niemand ausschließen, dass nicht doch noch ein Horrorszenario a la Tschernobyl passiert.(The world looks to Fukushima like to a horror film where ever new bloody deeds push up the adrenalin level. Will the horror news never stop ... nobody can rule out that in the end a horror scenario like Tschernobyl will happen)Commentary: At this date the heat production in the fuel rods was already so low (0,.. per cent of the initial) that it was physically impossible that something like Tschernobyl could happen. Rubner has studied physics.Later on: Vielleicht hat der Tsunami die Notpumpen zerstört, aber vielleicht waren sie auch schon vorher nicht funktionsfähig. (Perhaps the tsunami has demolished the emergency pumps, but perhaps they were out of function beforehand)Commentary: It is established beyond doubt that it was the tsunami which knocked out the pumps. This was communicated on the websites ouf scientific institutions in Germany.",9,""
242,4/6/2011 20:59:45,cris (for Christopher Schrader,"Thursday, March 24",Sueddeutsche Zeitung,"Head line on the front page:Wasser in Tokio radioaktiv verseucht(Water in Tokio infested with radioactivity)Commentary: ""Verseucht"" is much stronger than contaminated. It suggests ""for ever"".Commentary: In some districts of Tokio the level of Jod-131 was above the limit for babies. Jod-131 decays very fast. So, on the morning, when Süddeutsche Zeitung was published with this head line, the level was already under the limit and the babies could drink again tap water.Christopher Schrader is Science editor of Sueddeutsche Zeitung",8,""
243,4/7/2011 22:24:50,Not found on article,7/4/2011,http://www.unita.it/,"Misleading connections, the article is not bad on it's own, reporting on the future compensation by TEPCO of the villages and cities evacuated because of the Fukushima leak. However the picture illustrationg the piece is of a new cemetery (in the tsunami area http://tg24.sky.it/tg24/mondo/photogallery/2011/04/05/giappone_tsunami_macerie_sopravvissuti_foto.html?p=3 ) and it is not connected with TEPCO at all, even if it is sad (and of course there is somebody with little mouth-mask in the picture, always handy to show that ""people fear contamination""...I wonder if in Japan they realize how powerful the scare-effect of this masks is). What's more, the ""related article"" listed after this one is on the ""Growing ozone hole"" over the Artic region. The article appears in the ""World"" section of the on-line newspaper, not the ""Nature & Environment"", so I wonder how can the ozone layer depletion be related to nuclear power, Fukushima and/or geological disasters. Find the connection if you can. I can't.",4,http://www.unita.it/mondo/fukushima-la-tepco-risarcira-br-tutte-le-citta-evacuate-1.280797
244,4/8/2011 1:20:35,Anon,7/4/2011,http://www.bbc.co.uk/news,"Reporting 2m Tsunami warning as 1m Tsunami warning - no source given for this claim.Comment form asked ""Are you on the north-east coast of Japan? Are you going to leave the area?"". This only makes sense if you were standing right by the ocean at midnight on a Thursday, but I don't think that's what they meant.Article stayed up for at least an hour after warnings were lifted with no update or correction.",6,http://www.bbc.co.uk/news/world-asia-pacific-13005110
245,4/8/2011 8:43:49,CNN Wire Staff,7/4/2011,CNN,"Claims that TEPCO said workers evacuated the Fukushima Daiichi plant, which is actually contrary to TEPCO's statements.",4,http://edition.cnn.com/2011/WORLD/asiapcf/04/07/japan.quake/index.html?hpt=T2
246,4/8/2011 15:46:18,Fox,1/1/1999,Fox,"I just wanted to point out, if you're not American, that ""nuke"" is used in most parts of the United States for both nuclear weapons and for nuclear power stations.Here's the Merriam-Webster's 11th Collegiate definition, for instance:http://www.merriam-webster.com/dictionary/nukeM-W is a description (not proscriptive) dictionary (the same as the Oxford English dictionary). It records actual usage by real people after collecting a large corpus of data.If you want to see a regional break-down, the DARE dictionary (http://dare.wisc.edu/) shows that, but it's not online.",1,""
247,4/8/2011 21:08:55,Giampaolo Visetti,8/4/2011,La Repubblica (from Radio Capital),"""questo piccolo allarme, nuovo, ci dice appunto che questo è un paese in difficoltà estrema, che probabilmente non dice in pieno verità sulla realtà della situazione, ma che si appresta ad affrontare un ripensamento strutturale di sé stesso e del proprio modello di sviluppo""this new small alarm tells us Japan is a country experiencing extreme difficulty, that probably doesn't tell all the truth about the situation, and is facing to a structural rethinking of itself and its model of development",10,http://tv.repubblica.it/dossier/giappone-terremoto-tsunami/il-giappone-costretto-a-ripensare-al-nucleare/65861?video
248,4/9/2011 11:40:10,not disclosed,4/8/2011,www.nu.nl,"This Dutch news website has built a reputation of incorrect translations and suggestive reporting. This time it states ""Eerder deze week werd tot grote opluchting een scheur in een kernreactor gedicht. Technici waren daar al weken mee bezig."" Translation: ""Ealier this week a crack in a nuclear reactor was closed, to great relief. Technicians were working on this for weeks."" ",8,http://www.nu.nl/tsunami/2487901/fukushima-gaat-stoppen-met-lozen-besmet-water.html
249,4/10/2011 5:41:57,Roberto Reale,8/4/2011,http://scenari.blog.rainews24.it/2011/04/08/allarme-plutonio/,"Basing the whole report almost all on old/inaccurate data, the journalist presents the situation today in Fukushima as irremediably catastrophic. He blatantly disregards the latest IAEA news, preferring to cite Areva President's words ""the emergency there is absolute"". Truth to be said, the exact report of Areva says: ""this event, which is in no way comparable to Chernobyl neither technically nor in terms of consequences. The journalist continues insinuates Fukushima is now a nuclear wasteland, comparing it to Chernobyl, and that helicopters pilots have been severely injured by radiation, while workers of the plant have instead been employed without proper protections. However the best part is when, revealing that plutonium has been found around Fukushima, the report reveals that 50 tons of plutonium exists around Japan, that would serve to built 7000 nuclear warheads. So, the report concludes it's CLEAR that Japan is building nuclear armaments using nuclear plants as cover, to counterbalance Russia and US influence in the area and make the country independent from its American ally. Isn't it a harsh accusation based solely on the flimsiest facts? ",8,http://scenari.blog.rainews24.it/2011/04/08/allarme-plutonio/
250,4/11/2011 16:17:04,NRC,4/4/2011,NRC ,"According to NRC statement, they admit that decision to advise US citizens in seaside town of Fukushima to evacuate (50 miles) was based on hypothesis, not based on actual data. WSJ in Japanese reported the article on April 8th, based on this statement which had confused us globally as if US had some unpublicized data that even Japanese gov. didn't have.http://jp.wsj.com/US/node_218522/?tid=nuclear",10,http://www.nrc.gov/reading-rm/doc-collections/commission/speeches/2011/s-11-011.pdfhttp://pbadupws.nrc.gov/docs/ML1108/ML11082A048.pdf
251,4/11/2011 16:34:58,no name,11.04.2011,Sued Deutsche Zeitung Online,"""Die Evakuierungszone solle wegen der hohen Strahlung auf 30 Kilometer vergrößert werden, berichtete die Zeitung Asahi am Montag"" SZ referred to the Asahi newspaper on Monday that the evacuation zone shall be expanded to 30Km. However Asahi newspaper says ""20-30キロ圏内の一部地域や、30キロ圏外の一部地域。新たな避難地域は従来のような同心円状にはならず、まだら模様になる見通しだ。"" that means ""a part of the zone within 20-30 Km or a part of beyond the 30Km zone where the radiation is intensively high can be the additional evacuation zone, and such new evacuation zone would become more random instead of a radius area like so far. Obviously the SZ journalist is not checking the translation between Japanese and German language at all. SZ believe that they may create any story cause no average German reader would never doublecheck the original news source in Japanese language.",8,http://www.sueddeutsche.de/politik/japan-atomkraftwerk-fukushima-daiichi-regierung-weitet-evakuierungszone-aus-1.1083578http://www.asahi.com/special/10005/TKY201104100260.html (original news)
252,4/12/2011 21:32:15,Giampaolo Visetti,12/4/2011,La Repubblica / Radio Capital,"1'30"" of trashthe only correctly reported news is that the crisis-level could/has be(en) raised to 7 the rest is only a collection of fear-morgering melting pot of opinions, suppositions, not confirmed rumors and personal feelings",10,http://tv.repubblica.it/dossier/giappone-terremoto-tsunami/fukushima-come-o-peggio-di-cernobyl/66103?video=&pagefrom=1&ref=HREA-1
253,4/13/2011 0:31:18,Richard Shears,12/4/2011,Daily Mail,"Following the raising of the nuclear crisis level to 7, DM asserts that this is ""as bad as Chernobyl"" while quietly quoting a source in the same article pointing out that it's still only a tenth of the Chernobyl fallout. Also uses the phrase 'out of control' as though it's a quote, but no source is mentioned.",9,http://www.dailymail.co.uk/news/article-1375981/Japan-nuclear-crisis-Radiation-bad-Chernobyl-level-7-reached-2nd-time-history.html
254,4/13/2011 0:40:58,not signed,12/4/2011,Correre della Sera,"This famous italian tabloid is reporting the news of the raise of the level of gravity of the accident in Fukushima.In the same page, the journalist writes first that the quantity of material released is about 10% of what was released in Chernobyl, but later on he states that there are fears the total relase will be more than Chernobyl.So, in practice, we are saying he expects 9 times more release now, when electricity has been restored and pumps are working. Probably he fears another tsunami? and probably this one will be, say, 50mt high to cause the plant to release 9 times more radioactivity....",9,http://www.corriere.it/esteri/11_aprile_12/giappone_livello_alzato_cenrale_fukushima_f3ee4a46-64c3-11e0-99a5-e45596b05597.shtml
255,4/13/2011 15:03:46,CNN,12/4/2011,CNN.com,"""Japanese leader invokes WWII to urge quake recovery""WRONG!""Japanese leader invokes Post-War recovery as metaphor""Not as likely to stir-up inter-Asian tensions, but at least it's accurate. If you look at the comments, you can see the China/Japan bashing. Exactly what is Not Needed. Stupid picture too. Thanks CNN, for a strike against world peace.",10,http://edition.cnn.com/2011/WORLD/asiapcf/04/12/japan.quakes/index.html?hpt=P1
256,4/13/2011 17:11:24,no name,12.04.2011,Sued Deutsche Zeitung (online),"""Minamisoma, die Geisterstadt"": SZ shows a series of pictures appealing most shocking and disastrous scenes of Minami-Soma city. The city became famous of its mayer who asked for support by the volunteers via YouTube on March 24. SZ has no single feeling about such hard damaged city and their victims. Minami-Soma city is now trying to build up again their city. The insensitive report style of SZ aroused so far a huge anger among the Japanese living in Germany and the Japanese victims. Looking back all the German news about the catastrophy in Japan, the Japanese authority should cancel the 150 friendship year (2011) between Germany and Japan. ",10,http://www.sueddeutsche.de/panorama/japan-minamisoma-die-verlassene-stadt-1.1083997
257,4/13/2011 19:05:51,Vincenzo Pricolo,13-04-2011,www.ilgiornale.it,"misinformation, speculation, some words could be an offense to the Japanese people",6,http://www.ilgiornale.it/esteri/adesso_fukushima_e_come_chernobyl_anzi_no_balletto_numeri_gravita_dellincidente/13-04-2011/articolo-id=517015-page=0-comments=1
258,4/13/2011 21:42:23,Not given,10/4/2011,BBC News,"What? Even Tokyo is unsafe?  Probably just bad editing job but these small quirks do influence large number of people.""The Foreign Office is continuing to advise against all non-essential travel to areas to the north east of Tokyo.""",6,http://www.bbc.co.uk/news/uk-13016583
259,4/14/2011 1:25:23,not available,13-04-2011,Bild.de,"On the second photo, the ""Bild"" compares Chernobyl to Fukushima. The text below the photo says: ""[...] Gestern: Reaktor 4 des japanischen Atomkraftwerkes brennt, kurz danach wird Gefahrenstufe 7 verkündet."" (german). A rough translation would be ""[...] Yesterday: Unit 4 of the jap. nuclear power plant is burning, shortly after that INES was raised to level 7"".The photo shows only a part of the real fire, which took place at an facility, sampling seawater, and which is located a few dozen meters away from Unit 4. But the Bild wants to make their readers believe, that Unit 4 is burning (similar to Chernobyl).Compare the photos yourself:Bild.de: http://bilder.bild.de/fotos-skaliert/tschernobyl-fukushima-20593284-mfbq-17398694/2,h=343.bild.jpgScreenshot of the article showing the photo and the text (backup, as Bild.de may change their links): http://img824.imageshack.us/i/screenshotbild.png/Reality: http://cryptome.org/eyeball/daiichi-npp7/pict45.jpgReality with text: http://cryptome.org/eyeball/daiichi-npp7/daiichi-photos7.htm (third last photo).",8,http://www.bild.de/news/ausland/fukushima/japan-plant-neue-stadt-fuer-fukushima-17407828.bild.html
260,4/14/2011 9:54:52,"Phred Dvorak, Yuka Hayashi, Hiroko Tabushi et al",13/04/2011,"WSJ, Reuters, NY Times","Headline overly sensational and out of line with the reality.WSJ/NYT/Reuters headlines:Japan Crisis reaches level of ChernobylFukushima now Chernobyl level disasterThe fact is the total amount of radioactive substance released in Fukushima is only one tenth of that in Chernobyl. The authors possibly intentionally exaggerated the strict and sound reevaluation of the damage by the authorities to ""low Level 7"" into being comparable to Chernobyl which were rated ""level 7 AND the TOP OF THE RANGE. The fact is, being Level 7 means nothing that makes fukushima comparable to C. What matters is the actual amount of the substance in fukushima, which is only 1/10 of Chernobyl. Fukushima is not comparable at all to Chernobyl in that there has been no deaths (vs. 30 or so in the latter), no widespread emmission of hazards (vs. across European continent in the latter case) and nuclear vessel remains well contained (vs. burst into pieces in the latter).  ",2,http://online.wsj.com/article/SB10001424052748703841904576256742249147126.htmlhttp://www.reuters.com/article/2011/04/11/us-japan-idUKTRE72A0SS20110411
261,4/14/2011 10:05:10,"Phred Dvorak, Yuka Hayashi, Hiroko Tabushi et al",13/04/2011,"WSJ, Reuters, NY Times","Additionally, any economic damages afflicted on the regions related to and even far away from the fulushima plant must eventually be attributed to one of these reports. These journalists, in due legal course, must be held accountable for any economic damages attributed by courts to their reporting practices.",2,""
262,4/14/2011 18:27:11,Alain de Chalvron,20-03-2011,France2 French Public Channel 8PM News,"The reporter (and others) from this French public television channel started filing reports from Osaka as early as a few days after the quake, to emphasize the fact that things were so dangerous in Tokyo that they'd had to evacuate (other TV channels, mostly British, had reporters staying put in Tokyo). They would only show French people leaving Japan, and when showing people staying, they would show them crying and basically feeling doomed. They claimed the French rescue team who had been sent to Sendai by the Japanese authorities but had then elected to retreat and take shelter from the radiations from Fukushima Plant in an US army base 300km further away were now being shunned by the Japanese authorities who refused to redeploy them. They showed a team of Japanese rescuers from Kyoto, who they claimed were only working with sticks, and reported that out of ""national pride"" Japanese authorities were refusing the assistance of the highly-skilled French rescuers and their high-tech equipment to find survivors and therefore abandonning their own citizens ""to their fate"".",8,http://www.france2.fr/https://spreadsheets.google.com/viewform?hl=en&formkey=dFlzejRGcGtEcldaZGw1MG9xOXdwb3c6MQ#gid=0
263,4/14/2011 19:27:45,"William Broad, Hiroko Tabuchi",14-03-2011,New York Times,"just plain scary, and in hindsight probably injustified",4,http://www.nytimes.com/2011/03/15/world/asia/15fuel.html
264,4/14/2011 20:54:45,Michio Kaku,13-04-2011,Democracy Now,"There's nothing, nothing that comes out of Michio Kaku's mouth that is even close to the fact.Severity of Offense 12 (his brain is experiencing a meltdown)",10,http://www.democracynow.org/2011/4/13/expert_despite_japanese_govt_claims_of
265,4/14/2011 21:12:40,AFP cited as source,25-03-2011,lepoint.fr,"Deux Japonais hospitalisés à leur arrivée en Chine pour cause d'irradiationLe Point.fr - Publié le 25/03/2011 à 07:24 - Modifié le 25/03/2011 à 08:58Ces deux personnes résidaient dans un rayon de 200 à 350 kilomètres de la centrale nucléaire de Fukushima.Source AFPDeux Japonais ont été brièvement hospitalisés après leur arrivée mercredi en Chine par un vol commercial en provenance de Tokyo, parce qu'ils présentaient des taux élevés de radioactivité, a annoncé, vendredi, l'administration chinoise chargée de la quarantaine. Par ailleurs, un taux anormal de radioactivité a été décelé sur un navire marchand japonais ayant accosté lundi dans un port du sud-est de la Chine, a également annoncé l'Administration générale de la supervision de la qualité, de l'inspection et de la quarantaine (AQSIQ), sans fournir toutefois de précision sur l'importance de cette radioactivité.Les deux Japonais, qui avaient effectué un vol reliant Tokyo à Wuxi, dans la province orientale chinoise du Jiangsu, présentaient un niveau de radioactivité ""dépassant gravement les limites"" autorisées, a annoncé l'AQSIQ. Ces Japonais résidaient dans un rayon de 200 à 350 kilomètres de la centrale nucléaire de Fukushima, très endommagée par le séisme et le raz-de-marée du 11 mars dans l'est du Japon. Tokyo est à 250 kilomètres de la centrale. Les deux voyageurs ont été hospitalisés dans la ville de Suzhou (est) ""pour recevoir un traitement"", précise l'administration sur son site, et ""leurs bagages et vêtements ont été détruits"". Contacté par l'Agence France-Presse, un médecin à l'hôpital a indiqué que les Japonais avaient subi des examens, été ""décontaminés"" et avaient ensuite quitté l'hôpital. ""Ils ne devraient pas avoir constitué un danger pour les autres voyageurs"", a estimé l'AQSIQ.Risque de psychoseDepuis les accidents en chaîne à la centrale nucléaire japonaise de Fukushima, hormis la Chine, les seuls cas de voyageurs japonais à l'étranger présentant des taux anormaux de radioactivité ont été annoncés à Taiwan, le 17 mars. Des particules radioactives y avaient été détectées sur 26 passagers d'avions en provenance du Japon - chaussures et vêtements essentiellement -, mais les niveaux détectés n'avaient pas été considérés comme dangereux. Par ailleurs, l'AQSIQ a également annoncé que des quantités anormales de particules radioactives avaient été décelées, lundi, sur un navire marchand japonais dans le port de Xiamen (sud-est), dans la province du Fujian, face à Taïwan. L'AQSIQ a précisé que le navire, qui avait quitté Tokyo le 17 mars, appartenait à Mitsui O.S.K. Lines, un transporteur maritime qui dessert le monde entier. Un porte-parole de l'AQSIQ a précisé à l'agence Chine nouvelle que le bateau était toujours à quai, mais on ignorait si c'est le bâtiment qui était contaminé ou la marchandise qu'il transporte.L'AQSIQ a demandé, depuis lundi, des contrôles systématiques sur la nourriture importée en Chine en provenance du Japon. Ces nouvelles sont susceptibles de relancer la psychose d'une contamination qui s'était emparée des Chinois après les accidents à la centrale de Fukushima. De nombreuses personnes avaient dévalisé les rayons de sel iodé dans les magasins, croyant se prémunir contre des risques de contamination radioactive, en dépit des mises au point répétées du gouvernement.Sensational headline: Two Japanese nationals hospitalized on reaching China because of irradiationThen: These two people lived in a 250 to 300 km radius from the Fukushima nuclear plantThe article then says Tokyo is 250 km from Fukushima, implying that there are radiations there. It then quotes the Chinese hospital (no hospital name, only the city's) as saying that the Japanese nationals had been hospitalized for treatment, and their clothes and luggage destroyed.It further quotes a doctor at the hospital (unnamed) as saying the Japanese nationals had undergone tests, had been decontaminated and released, and that they should not have presented a danger  to the other travellers.SO WHY THE HEADLINE?",4,""
266,4/14/2011 21:48:38,NHK unknown,4/14/2011,NHK World English,wrong word  - opposite - used... areas around the nuclear plant will be inhabitable over a long period.,10,http://www3.nhk.or.jp/daily/english/14_21.html
267,4/15/2011 15:55:01,Euractiv,11.04.2011,Euractiv.com,"Irresponsible fearmongering.  Levels of radiation on French spinach are reported as being no longer negligible. To quote: ""Radioactive iodine-131 values measured by the French Institute for Radiological Protection and Nuclear Safety (IRSN) in recent days show the following, varying levels of contamination: 0,08 Bq/kg in salad, spinach and leeks in Aix-en-Provence, 0,17 Bq per litre in milk in Lourdes and 2,1 Bq per litre in goats milk in Clansayes.""  To gain perspective, an average banana has 15 Bq. So... you would need 187kg of spinach to reach the radiation of an ordinary banana. If, however, you don't understand what a Becquerel is, you might stop eating healthy food.",9,http://www.euractiv.com/en/health/radiation-risks-fukushima-longer-negligible-news-503947
268,4/15/2011 20:36:25,Ministry of Education,1/1/2010,Publication for school children,"While not a newspaper, this document shows the same level of misleading information as in the other posts here.  The title can be translated as ""Exciting nuclear-power land"" (like Disneyland) and describes for 4, 5, and 6 Grade schoolchildren how nuclear power is clean and safe.  It represents the propaganda that the Japanese Government has employed to deceive the people of Japan.",10,http://image-search.yahoo.co.jp/detail?p=%E3%82%8F%E3%81%8F%E3%82%8F%E3%81%8F%E5%8E%9F%E5%AD%90%E5%8A%9B%E3%83%A9%E3%83%B3%E3%83%89&rkf=1&ib=8&ktot=0&dtot=0
269,4/16/2011 22:25:48,David Case,14-04-2011,Global Post,"Outrageous sensationalism. A link to the article screaming NUKE EXPERT: FUKUSHIMA TO KILL 200,000. Quotes a nuclear expert who says he has numbers from 'reputable scientists' that 200,000 will die, but produces none of them. Likewise with the 'worse than Chernobyl' claim - no data to back it. ",10,http://www.globalpost.com/dispatch/news/regions/asia-pacific/japan/110415/fukushima-death-toll-meltdown-chernobyl?page=full
270,4/17/2011 0:08:20,Christoph Neidhart,13-04-2011,"Tages-Anzeiger, Zürich","Stupid title: How Fukushima became Tchernobyl.Patronising, depicting the Japanese officials as ignorant and dishonest fools who need foreigners to tell them what to do.",10,http://www.tagesanzeiger.ch/ausland/die-tsunami-katastrophe/Wie-Fukushima-zu-Tschernobyl-wurde-/story/28683535?dossier_id=885
271,4/17/2011 0:28:23,Christoph Neidhart,23-03-2011,"Tages-Anzeiger, Zürich","The title: ""Fukushima is not leading to Glasnost"".Depicting Japan as a country of corrupt morons in the government and a passive and complacent populace.Contains factual errors about the efforts to stabilize the reactors, again the depicting the Japanese as incompetent who need foreigners to tell them what to do. The very least this author should do is shut up and leave Japan and the Japanese alone.",10,http://www.tagesanzeiger.ch/ausland/die-tsunami-katastrophe/Fukushima-fuehrt-nicht-zu-Glasnost-/story/24023556?dossier_id=885
